Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          77          89  7.703571525142402E-003 2.254837168695742E-018 
          77          90  -6.972563353209903E-003 -5.875251820854999E-018 
          77          91  -9.993498025748467E-004 -1.487802301680196E-018 
          77          92  2.153727116635069E-004 -1.454935842805084E-018 
          77          93  -3.787772704921102E-003 -9.027799144436272E-019 
          77          94  -3.693159474130553E-003 -1.426486893554231E-018 
          77          95  2.362799480223180E-004 4.935828564610751E-019 
          77          96  -1.003041968666585E-003 -6.690187519324975E-019 
          77          97  2.794479107855467E-004 1.549077944705725E-019 
          77          98  -3.621565874770506E-006 1.079277162141800E-019 
          77          99  8.623562806003482E-004 4.665274720412094E-019 
          77         100  -1.046192246401384E-005 7.672109426087188E-020 
          77         101  2.708977031986156E-004 8.530242797614337E-020 
          77         102  -1.310632069153234E-004 6.583269896960416E-020 
          77         103  -1.115305919063576E-004 -1.822916660983596E-020 
          77         104  -1.591193122895310E-004 -5.982135285956090E-020 
          77         105  -1.444492107961768E-004 1.296096684829297E-020 
          77         106  -9.981011588333545E-005 -6.651720440324569E-020 
          77         107  4.446489883649512E-005 -4.378568552696784E-020 
          77         108  5.485228122011201E-005 3.367700995483438E-020 
          78          37  9.388738976590570E-006 -9.363671052284110E-021 
          78          38  3.618361856252879E-005 -1.933020949391635E-021 
          78          39  3.076959557740046E-005 -6.343750278060598E-021 
          78          40  3.711458913681059E-005 -8.985161902952244E-022 
          78          41  9.501248400054892E-006 -2.096925978748829E-020 
          78          42  -2.728396495106039E-005 1.612722757211055E-020 
          78          43  -8.394306884368205E-005 -9.816818147818390E-021 
          78          44  -2.229689665203252E-004 -3.092213981782794E-020 
          78          45  -2.259648045427813E-004 7.566221229791185E-021 
          78          46  -8.416216632254020E-005 -7.631061756200797E-020 
          78          47  3.828578644913912E-008 -5.725181895453076E-020 
          78          48  -3.295750857817377E-006 8.824174056280514E-020 
          78          49  4.084878944963346E-005 2.524645291805486E-019 
          78          50  6.718427833892934E-004 -1.335122564790571E-019 
          78          51  3.889414426197979E-005 1.964378562672759E-019 
          78          52  2.327996415184196E-004 -1.887481435540779E-019 
          78          53  -1.841976987325772E-004 6.409214818407288E-020 
          78          54  2.382603326502578E-004 -3.363977620762469E-020 
          78          55  -3.017765209210422E-003 1.434798329424559E-018 
          78          56  -2.754775726435399E-003 1.171014497265892E-019 
          78          57  -4.250137341189075E-004 -6.203623924659981E-019 
          78          58  -1.724746016912590E-004 -7.095780072208219E-019 
          78          59  -1.788122356190967E-004 -3.402361772780514E-019 
          78          60  -4.699055987287902E-004 -9.614290678544374E-019 
          78          61  1.131740593428831E-002 5.108088530154868E-018 
          78          62  6.786995416151537E-003 -3.572930536595836E-019 
          78          63  -4.664579315053638E-003 1.320409976576525E-018 
          78          64  9.922744145450994E-004 1.101716305784545E-018 
          78          65  -4.689492101914826E-003 -6.606648668886485E-018 
          78          66  7.135843918069419E-003 -4.986084921686200E-018 
          78          67  -0.102252830694542 -9.195485675023092E-018 
          78          68  1.347493702742853E-002 1.246691329974453E-018 
          78          69  -3.407318147315451E-003 -3.079040742818076E-018 
          78          70  -3.421278927795254E-003 7.077753908352128E-019 
          78          71  1.360644035587558E-002 5.392261272753680E-019 
          78          72  -0.103888942742699 -7.587774641271380E-018 
          78          73  -0.109718593905036 -3.563294623218481E-017 
          78          74  7.586515189737117E-003 1.528274413228208E-017 
          78          75  3.669724986856741E-004 -1.134744908643192E-017 
          78          76  7.553447096868721E-003 5.941940127785828E-019 
          78          77  -0.109394840081254 1.070338512352801E-017 
          78          78  0.558896970352842 -4.280030086461100E-017 
          78          79  1.527702099689521E-002 -4.869357612851171E-019 
          78          80  -5.491916743441021E-003 -9.901548105374117E-019 
          78          81  -5.451195309346370E-003 4.848317279782011E-018 
          78          82  1.517941667143810E-002 1.715108500259401E-018 
          78          83  -0.104943349589777 2.394037922880743E-018 
          78          84  -0.105310966355179 -2.746517732854586E-018 
          78          85  -7.008908782394312E-003 -1.134667672755478E-018 
          78          86  4.369086393132992E-003 -4.476050181813463E-018 
          78          87  -6.982091248467894E-003 -8.749699977642049E-018 
          78          88  7.802977074845171E-003 -7.055184130913958E-018 
          78          89  1.309506827186250E-002 -2.989653489791249E-018 
          78          90  7.906776442819424E-003 -5.011295915260705E-018 
          78          91  -1.007511478150429E-003 1.565666622281487E-018 
          78          92  -9.981811016603866E-004 1.983828920057507E-018 
          78          93  2.041616602176504E-004 1.717394433560529E-018 
          78          94  -3.724554076581517E-003 1.095687216757808E-018 
          78          95  -3.661464431631384E-003 7.541827114171037E-019 
          78          96  2.037893473971394E-004 -1.349607165844225E-018 
          78          97  -1.388433222947838E-004 -2.043984130981424E-019 
          78          98  2.812256850191776E-004 -2.941820125881943E-019 
          78          99  -8.303511694862187E-006 -7.647586078573465E-020 
          78         100  8.496966828947812E-004 -4.909874300830755E-019 
          78         101  -2.491416813666380E-005 -1.335199812473791E-019 
          78         102  2.775129394058382E-004 -6.485564497317938E-020 
          78         103  5.556469814519305E-005 5.774406070527950E-020 
          78         104  -1.093723239262395E-004 1.829739492895470E-019 
          78         105  -1.543134565902431E-004 1.189021665447099E-019 
          78         106  -1.433907657414250E-004 7.160443509200294E-020 
          78         107  -9.400927904916183E-005 3.008170471627483E-020 
          78         108  4.736614752674791E-005 1.086094200545551E-021 
          79          37  -7.449419182259611E-006 -2.298337589430734E-021 
          79          38  -7.024211192911083E-006 4.088668975153410E-021 
          79          39  -9.222939720742884E-006 -1.809844247975788E-022 
          79          40  -1.051938015371227E-005 -8.219853026902450E-021 
          79          41  -1.140950674488571E-005 4.548803238728694E-021 
          79          42  -9.840178207497533E-006 -3.586357756811374E-021 
          79          43  -4.395669979269850E-005 -8.372868533267467E-021 
          79          44  1.240805138934548E-005 8.146440145622599E-021 
          79          45  3.046174470913673E-005 -6.643051440891421E-021 
          79          46  2.405106222650588E-005 1.683313077449388E-020 
          79          47  3.424687725857882E-005 5.054502189041602E-021 
          79          48  1.450354869791281E-005 -2.121679691604682E-021 
          79          49  8.556587701193952E-005 -3.263484202924866E-020 
          79          50  -1.129410305245117E-004 2.301481118110698E-021 
          79          51  -9.835360875620296E-005 -2.070370066454720E-020 
          79          52  -1.091563092202020E-004 3.505545593486462E-020 
          79          53  -1.259815334971334E-004 2.848173877751738E-020 
          79          54  8.762745685889932E-005 -6.734265717802772E-020 
          79          55  4.629846072898973E-005 2.067290127042539E-019 
          79          56  2.959583679532363E-004 -2.144114535353802E-019 
          79          57  -3.752420870091977E-005 1.357634791275315E-019 
          79          58  3.186974248353912E-004 1.158128119707097E-019 
          79          59  6.026161636027489E-005 1.118734525732870E-019 
          79          60  -4.381615019756486E-004 2.634120077518101E-020 
          79          61  -1.002318403441272E-003 -2.827210328893009E-019 
          79          62  -2.183927494913442E-003 -9.176318729840529E-019 
          79          63  -2.254185570405090E-003 -1.146131639258397E-019 
          79          64  -1.005752239806892E-003 -1.334756766812871E-019 
          79          65  5.076112637837674E-004 7.824279268015356E-019 
          79          66  5.097542315539379E-004 6.223151243278264E-020 
          79          67  7.132824426664078E-003 4.900269724015871E-018 
          79          68  1.150377999682950E-002 -3.796529491162273E-018 
          79          69  7.035457697650460E-003 1.757205806197188E-018 
          79          70  -4.719440259111084E-003 -6.571082190219644E-019 
          79          71  9.777907776991879E-004 1.623402102393344E-018 
