Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          60          68  1.310860758279296E-003 5.642687921001352E-018 
          60          69  -5.138370455156428E-003 7.522228473476338E-018 
          60          70  1.070797891122470E-002 -3.864967909995043E-018 
          60          71  1.885958760857296E-002 9.131266330449001E-019 
          60          72  1.104259405642515E-002 3.581451504747343E-019 
          60          73  5.629237102988319E-004 -1.246640401059980E-018 
          60          74  5.142950922642480E-004 6.783696286827038E-018 
          60          75  -1.746260182668217E-003 -6.698293702583332E-018 
          60          76  -3.803630060121254E-003 1.273443175919277E-018 
          60          77  -3.739009324784957E-003 1.460076476403318E-018 
          60          78  -1.803196612615345E-003 8.924152400330695E-019 
          60          79  -2.857617212969658E-004 -2.954981028141159E-019 
          60          80  3.408054678927897E-004 -8.833694969273397E-019 
          60          81  5.775790541162161E-004 -2.638791362128198E-019 
          60          82  8.904329599969373E-004 1.121296514400560E-019 
          60          83  5.389503383868980E-004 -8.635194925406257E-020 
          60          84  3.367527362797562E-004 -1.468644721345066E-019 
          60          85  -1.800913671538739E-005 -1.322513113242121E-019 
          60          86  -1.315881368327763E-004 -1.315052306438985E-019 
          60          87  -1.947793027613146E-004 1.069258282713708E-019 
          60          88  -1.834190195455137E-004 4.375780717126558E-020 
          60          89  -1.158282451342445E-004 -7.144462116072706E-020 
          60          90  -2.334851062671095E-005 -4.482028309307272E-020 
          60          91  1.580434506825714E-005 -6.844241482256562E-021 
          60          92  3.864886924315445E-005 4.432015673780214E-021 
          60          93  4.261675345351237E-005 -9.352286250406306E-021 
          60          94  3.331537459347280E-005 2.229231963881633E-020 
          60          95  1.447673971253415E-005 1.436735416578462E-021 
          60          96  1.147632876828281E-005 2.110616620120062E-020 
          60          97  -5.951365718448134E-006 -1.324155010154154E-020 
          60          98  -1.006226652279235E-005 2.451556578341568E-021 
          60          99  -8.861082479613795E-006 -5.073496016891981E-021 
          60         100  -5.221158400514953E-006 4.336591103711458E-021 
          60         101  -4.092409342804025E-006 9.730265928754365E-021 
          60         102  -4.567613204956597E-006 -6.287085133517326E-021 
          60         103  1.958571576403628E-006 2.548604678370619E-021 
          60         104  2.507437738901742E-006 4.655364592425328E-021 
          60         105  1.702531678493124E-006 1.049258982912225E-020 
          60         106  1.413586909009529E-006 5.326886096716174E-021 
          60         107  1.296703640201246E-006 5.631909511392425E-021 
          60         108  1.535928090622932E-006 1.245289339774804E-020 
          61          37  3.268007303205936E-004 -3.441416116180541E-019 
          61          38  5.250500931496565E-004 1.368674533573951E-019 
          61          39  9.376274357664869E-004 7.225901377629258E-020 
          61          40  5.623342152581328E-004 -1.425570597220288E-019 
          61          41  3.326572242197016E-004 -3.455594307784226E-019 
          61          42  -2.575431901671345E-004 -1.464757153263676E-019 
          61          43  -1.649486770141264E-003 -6.933135276356765E-019 
          61          44  -3.861714363579933E-003 -4.330181815721840E-019 
          61          45  -3.924147316758206E-003 -1.338988499097379E-019 
          61          46  -1.602894826283478E-003 -1.724379300882581E-019 
          61          47  4.135622085373270E-004 -7.380760119185182E-019 
          61          48  4.603637348465471E-004 6.435921449114487E-019 
          61          49  1.105504289276575E-002 -1.299176663595398E-018 
          61          50  1.907492349131260E-002 6.124258395275701E-018 
          61          51  1.073354764166271E-002 -7.895646996813199E-018 
          61          52  -5.400664031535748E-003 1.202072301733246E-018 
          61          53  1.694950714657385E-003 -7.648868817594874E-018 
          61          54  -5.528087470475294E-003 2.304702589922486E-018 
          61          55  -0.126549110332807 3.812530026258409E-018 
          61          56  -0.125495279977282 1.142954669597763E-017 
          61          57  2.121716848948113E-002 1.010283048305000E-018 
          61          58  -3.893212030240025E-003 4.655173201618692E-018 
          61          59  -3.909581500530767E-003 1.411404948236388E-018 
          61          60  2.151928867022412E-002 1.645791843572019E-019 
          61          61  0.633379522303643 6.107228961223079E-017 
          61          62  -0.133215623499319 2.361781834182195E-017 
          61          63  1.141228158947701E-002 -7.464867638053531E-019 
          61          64  -1.346028817390059E-003 -1.053637646705438E-018 
          61          65  1.153012411978071E-002 -7.407553336556206E-018 
          61          66  -0.134075766863659 2.503787328479395E-017 
          61          67  -0.127993669186080 4.923678120562211E-018 
          61          68  2.471904106576727E-002 4.749785624854995E-018 
          61          69  -7.359700186929576E-003 -1.483971396934064E-018 
          61          70  -7.347406770076879E-003 9.989591810056193E-018 
          61          71  2.427843750394465E-002 1.707071848954710E-020 
          61          72  -0.123688082351224 1.003676754744927E-017 
          61          73  1.142382839200794E-002 5.053867671427520E-019 
          61          74  -8.612871871200726E-003 6.084923014503719E-018 
          61          75  6.609580189193442E-003 -6.468025625936515E-019 
          61          76  -8.447478200417732E-003 5.870131079606550E-018 
          61          77  1.050904456545049E-002 -4.415837014673932E-017 
          61          78  2.073308367295515E-002 9.534636329431045E-018 
          61          79  -8.945727974955632E-004 -3.799588422501860E-018 
          61          80  -1.331668311123239E-004 -1.816875362353478E-018 
          61          81  -1.538511911270445E-004 -9.771051271317570E-019 
          61          82  -7.306866387495446E-004 3.731567619761387E-018 
          61          83  -4.084816127232055E-003 4.535682446826940E-019 
          61          84  -4.579762041758594E-003 1.417281635503842E-017 
          61          85  3.374147073201307E-004 7.001908487032905E-019 
          61          86  -2.784827029369977E-004 1.638726299803288E-019 
          61          87  3.199462027839151E-004 2.149442155208533E-019 
          61          88  5.060016694190878E-004 1.601117514084603E-019 
          61          89  8.469599745813320E-004 3.616997992933556E-019 
          61          90  5.881816690479077E-004 -3.470280197045552E-019 
          61          91  1.451484844063136E-005 1.934565043621129E-019 
          61          92  1.919328025756645E-005 1.308604117613498E-020 
          61          93  -1.656575687975903E-004 4.400824729278039E-020 
          61          94  -1.336704857157519E-004 -1.181862255389906E-021 
          61          95  -1.367351348391691E-004 -5.146489871428136E-020 
          61          96  -1.788402752348873E-004 -1.038556894302431E-019 
          61          97  -1.174963489012290E-005 1.465942992653066E-020 
          61          98  2.275688401896180E-005 -4.725257605316396E-021 
          61          99  4.057671044653258E-005 -3.956183014473954E-020 
          61         100  1.773424506444261E-005 2.092791828372471E-020 
          61         101  3.964854084882150E-005 -2.917491612445096E-020 
          61         102  2.504750709108209E-005 2.639835774988745E-020 
          61         103  -2.804133781392770E-006 -2.681613781998973E-021 
          61         104  -8.546606552050274E-006 -9.823464324877591E-021 
          61         105  -7.357214189806619E-006 -2.126281218996064E-020 
          61         106  -7.246931787270106E-006 -1.503808882058137E-020 
          61         107  -8.426780403032914E-006 -1.146697380351411E-020 
          61         108  -3.292481688845393E-006 -1.498784875549232E-020 
          62          37  -2.501607444702702E-004 1.413401500143629E-020 
          62          38  2.793379632292682E-004 -6.910009072770971E-020 
          62          39  5.009693526008025E-004 -4.204745453505881E-020 
          62          40  9.423466037775947E-004 1.350038690670881E-019 
          62          41  5.681052512388561E-004 -4.435271312733798E-019 
          62          42  3.314180135240328E-004 -2.438308716158730E-019 
          62          43  4.150527558034892E-004 -4.112308532136203E-020 
          62          44  -1.397138425073774E-003 -2.215134341207069E-019 
          62          45  -3.848765512623032E-003 7.192983356369687E-019 
          62          46  -4.001943808094151E-003 9.979865615186317E-019 
          62          47  -1.623193199882690E-003 -1.277695639435787E-018 
          62          48  4.217887031265926E-004 -7.684574342535690E-019 
          62          49  -5.414274069590784E-003 3.186694099290440E-018 
          62          50  1.047817252956433E-002 4.198916501172812E-018 
