Nx=24 Ny= 6 t= 0.000 J= 0.000 N_up=132 N_down=  0 M1= 3600 M2= 8000
          53          66  -5.855551613823063E-003 2.757890918472277E-018 
          53          67  1.194105170341954E-003 -2.354812909638872E-019 
          53          68  -3.064006253063691E-003 8.095614989243237E-019 
          53          69  -3.941548248556847E-003 7.652533207997409E-020 
          53          70  -3.811848048524446E-003 6.622559942174374E-020 
          53          71  -2.692804445059785E-003 -7.233071374095454E-019 
          53          72  1.179875257812554E-003 -9.131224905818921E-019 
          53          73  5.383118670804813E-004 6.308068000273977E-019 
          53          74  9.688405100312838E-004 -4.165962876050755E-019 
          53          75  6.435820203530837E-004 -1.721120133537225E-019 
          53          76  8.615313170386546E-004 1.393561585512235E-020 
          53          77  4.550212987567550E-004 -8.914760858335260E-020 
          53          78  -7.246324939920307E-004 -1.401798592580810E-019 
          53          79  -2.240659782413887E-004 1.157492750152658E-019 
          53          80  -2.034214009357048E-004 6.048791847899185E-020 
          53          81  -1.834792757024110E-004 2.201918065015093E-021 
          53          82  -1.970680699438872E-004 1.695250682540023E-019 
          53          83  3.172477166756291E-005 2.266424939783257E-019 
          53          84  2.367802264482201E-005 -4.535235671254785E-020 
          53          85  5.214556370326845E-005 1.041130452943223E-021 
          53          86  5.527603502182977E-005 -4.312915347273492E-020 
          53          87  4.482265517857631E-005 -4.016392836062492E-021 
          53          88  1.522569304602664E-005 7.132385247352593E-021 
          53          89  6.047702919188911E-006 1.139435255076865E-020 
          53          90  1.807665514554570E-005 3.897747194673054E-021 
          53          91  -1.605994033667077E-005 5.990124455742847E-021 
          53          92  -1.488915820352024E-005 1.990929998177666E-020 
          53          93  -3.307455541661305E-006 -7.127137943401799E-021 
          53          94  -5.867181678177155E-006 -5.371627410947884E-021 
          53          95  -5.676374583095734E-006 6.716950541734704E-021 
          53          96  -4.383934484941968E-006 2.500293526622889E-021 
          53          97  4.852260737396373E-006 2.124855431628903E-021 
          53          98  1.763932098313108E-006 1.027489014978177E-021 
          53          99  8.977804266539618E-007 -8.701724184353946E-022 
          53         100  2.395182281720666E-006 2.297443027960253E-021 
          53         101  9.078554170673449E-007 -3.520996475232243E-021 
          53         102  1.979721896341849E-006 -1.179346095238504E-022 
          53         103  -8.723701297571291E-007 -1.228391494379371E-021 
          53         104  -3.364599545397774E-007 4.643379243803925E-022 
          53         105  -4.955284613068474E-007 -3.056639334203695E-021 
          53         106  -4.883603546645987E-007 -7.854913499770827E-022 
          53         107  -3.440587256015042E-007 -1.657688088513423E-022 
          53         108  -8.746393258178318E-007 -5.338492128169094E-022 
          54          37  2.390434170308337E-002 2.301449525340706E-018 
          54          38  1.105687201400311E-002 1.417640990604307E-019 
          54          39  -8.004819324036915E-003 -1.295758055092742E-018 
          54          40  6.328158337522483E-003 -9.045709700410121E-019 
          54          41  -8.161757491573132E-003 4.366200118615223E-018 
          54          42  1.196644928398982E-002 1.115346012196106E-018 
          54          43  -0.132684967576217 6.932001739896014E-018 
          54          44  3.405345277948776E-002 -1.002549223420687E-017 
          54          45  -1.377547506942102E-002 3.426903894728931E-019 
          54          46  -1.383798512273472E-002 4.884452207126828E-018 
          54          47  3.475417983627068E-002 -1.417468231337328E-017 
          54          48  -0.137775721376710 -4.331265599328237E-017 
          54          49  -0.156210828687411 1.402612046730873E-016 
          54          50  1.585619460511504E-002 3.407158875904718E-018 
          54          51  6.036991998321100E-003 7.654362976061920E-018 
          54          52  1.551905316858220E-002 -1.101993577788677E-017 
          54          53  -0.154768579057417 2.341137478155905E-017 
          54          54  0.676138903359435 -1.669468638133715E-016 
          54          55  3.048317681989952E-002 -1.380459121421988E-017 
          54          56  -9.652909762015204E-003 7.632968937848320E-018 
          54          57  -9.464409324470180E-003 1.234836932653392E-018 
          54          58  3.006564223020525E-002 -1.008155882066064E-017 
          54          59  -0.135326658086712 2.615551644025781E-017 
          54          60  -0.136347672265899 -4.336218022754904E-018 
          54          61  -5.996351127620626E-003 -2.373062872303627E-019 
          54          62  2.399264534453533E-003 -2.037261345293129E-018 
          54          63  -5.887625542380655E-003 2.360604955884372E-018 
          54          64  1.254212270741361E-002 -9.526818085889684E-020 
          54          65  2.219194632614014E-002 -1.712504535476524E-018 
          54          66  1.283174857440860E-002 2.778774816331289E-018 
          54          67  1.275024017496668E-003 1.715519578375116E-019 
          54          68  1.192339765393642E-003 -7.010054743349342E-019 
          54          69  -2.985115268576222E-003 -1.214677896879479E-018 
          54          70  -3.887724908130572E-003 8.644038802140457E-020 
          54          71  -3.811317596003905E-003 7.244319751069743E-019 
          54          72  -3.079803778605928E-003 -9.316560562345052E-019 
          54          73  -7.618735040278242E-004 -1.629164310664327E-019 
          54          74  5.422476504872519E-004 -6.227028541858886E-019 
          54          75  9.432152962326794E-004 5.756510132010468E-019 
          54          76  6.547472035947910E-004 3.424826359991098E-019 
          54          77  8.955219449932620E-004 -1.173202426098762E-018 
          54          78  5.397876376741782E-004 -5.514670216110986E-019 
          54          79  2.764298517675900E-005 -9.868967911063643E-020 
          54          80  -2.253008350094426E-004 1.456938637426308E-019 
          54          81  -1.991432535302464E-004 -2.093030023154350E-019 
          54          82  -1.933109111876662E-004 -1.331788885763064E-019 
          54          83  -2.068359193577245E-004 7.711437282160550E-020 
          54          84  2.042719816421039E-005 -6.404763691528801E-020 
          54          85  1.866497360387644E-005 6.804918226879996E-021 
          54          86  5.178908647461295E-005 -8.211179969967503E-021 
          54          87  5.568491063253812E-005 -6.639510184406629E-021 
          54          88  4.804746602382428E-005 9.090108790069079E-021 
          54          89  1.785759652447675E-005 1.234656507329978E-020 
          54          90  1.022487930819651E-005 -7.031511317395607E-021 
          54          91  -4.537304230578260E-006 6.207875167709117E-022 
          54          92  -1.612484113656050E-005 2.692339928136447E-021 
          54          93  -1.516035106004914E-005 1.256628412040194E-020 
          54          94  -4.313384961904436E-006 2.050548682222744E-022 
          54          95  -6.390788182394383E-006 -4.047129378540506E-021 
          54          96  -6.994697937811312E-006 1.664752913820535E-020 
          54          97  2.086348308455886E-006 2.700827758724567E-022 
          54          98  4.911870909651904E-006 -3.266315288291311E-021 
          54          99  1.898925815794268E-006 -3.898690191468137E-021 
          54         100  1.161258032492537E-006 -7.756954832213243E-022 
          54         101  2.500953264872447E-006 -3.418550267044373E-021 
          54         102  1.199667556981105E-006 -3.226799252026012E-021 
          54         103  -9.058788791808057E-007 4.093310812907663E-021 
          54         104  -8.928587239092891E-007 7.371563962485204E-021 
          54         105  -3.970596334471846E-007 3.547053508889535E-021 
          54         106  -5.598032527144084E-007 5.332463223424977E-021 
          54         107  -5.216665056339787E-007 6.908559572103934E-021 
          54         108  -4.485924728562198E-007 8.068093044511568E-021 
          55          37  -9.424789625055852E-004 -2.768420122762503E-018 
          55          38  -4.955028026235151E-003 1.269036007634804E-018 
          55          39  -5.021169123601165E-003 -2.167872007962525E-018 
          55          40  -8.816064003555419E-004 2.846649566186013E-018 
          55          41  -3.485682151787128E-005 -9.002690080944623E-019 
          55          42  1.894575405111554E-005 1.392401859267232E-018 
          55          43  1.180598341041014E-002 2.321042097895081E-018 
          55          44  2.540440469068273E-002 2.028767395752777E-018 
          55          45  1.149236176194948E-002 -4.314840631337621E-018 
          55          46  -9.179807414308317E-003 -2.815657183324082E-018 
          55          47  8.210602229599444E-003 7.226856468060937E-019 
          55          48  -9.345026858654668E-003 5.030791776076024E-018 
